Attack_ID,Attack_Type,Target_Industry,Location,Date,Severity,Damage_Estimate(USD),Affected_Systems
8306,DDoS,Telecommunications,Germany,2024-10-29,High,3242172,101
8307,Phishing,Technology,UK,2023-11-05,Low,3878940,873
8308,Zero-day Exploit,Healthcare,UK,2015-03-06,Medium,4508527,127
8309,Malware,Retail,China,2022-12-20,Critical,73332,824
8310,Cross-site Scripting (XSS),Education,Japan,2021-10-20,Critical,416087,33
8311,Phishing,Education,USA,2019-11-17,High,877043,843
8312,Privilege Escalation,Energy,China,2020-08-13,High,2539595,411
8313,SQL Injection,Finance,UK,2024-09-25,High,2900654,296
8314,Brute Force Attack,Finance,Germany,2023-06-16,Medium,1738788,658
8315,Phishing,Finance,Russia,2023-08-21,Low,365324,293
8316,SQL Injection,Technology,India,2019-07-21,Critical,3740235,428
8317,Zero-day Exploit,Government,China,2021-09-24,Critical,3716600,682
8318,Ransomware,Healthcare,Japan,2015-04-24,Medium,1034790,947
8319,DDoS,E-commerce,Brazil,2021-07-31,Critical,3056693,700
8320,Phishing,Technology,Germany,2019-01-29,Low,4144246,367
8321,Phishing,Government,India,2018-02-02,Medium,1060205,493
8322,Ransomware,Telecommunications,China,2019-06-21,High,27265,580
8323,Phishing,Education,Russia,2015-01-29,Medium,2832849,796
8324,DDoS,Defense,Germany,2015-08-20,Medium,3451432,75
8325,Man-in-the-Middle,Finance,India,2015-09-21,High,4107212,780
8326,SQL Injection,Healthcare,Japan,2018-04-28,Critical,1693138,215
8327,Ransomware,Energy,Russia,2023-12-14,High,164029,930
8328,Man-in-the-Middle,Defense,France,2020-12-12,Low,1442779,206
8329,Malware,E-commerce,UK,2018-08-09,High,4059661,467
8330,Man-in-the-Middle,Defense,China,2021-12-16,Low,2730759,281
8331,DDoS,Energy,USA,2022-02-20,High,179646,629
8332,Ransomware,Government,India,2021-09-23,Critical,95435,885
8333,Malware,Government,USA,2017-11-22,High,3139209,420
8334,DDoS,Energy,Brazil,2018-07-09,High,150500,453
8335,Phishing,Healthcare,South Korea,2018-01-27,High,2529995,872
8336,Man-in-the-Middle,Government,India,2018-06-30,Critical,1434693,495
8337,Man-in-the-Middle,Finance,Brazil,2022-09-15,High,1916312,54
8338,Privilege Escalation,Finance,Japan,2020-05-31,High,3529260,10
8339,Privilege Escalation,Telecommunications,UK,2023-03-01,Medium,4228771,299
8340,Brute Force Attack,Telecommunications,South Korea,2021-01-21,Low,3838466,72
8341,Phishing,Healthcare,Brazil,2019-08-01,Medium,28420,164
8342,Zero-day Exploit,Technology,Japan,2024-02-24,Medium,557950,974
8343,DDoS,Telecommunications,Japan,2018-11-27,Medium,25739,397
8344,Cross-site Scripting (XSS),Energy,Russia,2021-10-13,Critical,4354260,314
8345,Cross-site Scripting (XSS),Healthcare,South Korea,2017-07-16,High,4640100,285
8346,Man-in-the-Middle,Telecommunications,France,2022-03-19,Low,2071399,981
8347,Malware,Retail,France,2015-09-05,High,1651879,587
8348,SQL Injection,Education,South Korea,2016-02-27,Low,685342,97
8349,SQL Injection,Telecommunications,UK,2022-08-15,High,4528615,709
8350,SQL Injection,Telecommunications,Germany,2015-04-22,Low,1573963,928
8351,Brute Force Attack,Government,Japan,2016-12-09,Critical,4137843,349
8352,Malware,Retail,USA,2016-01-30,Low,2112103,182
8353,Man-in-the-Middle,Government,USA,2020-01-27,Low,2129744,630
8354,Privilege Escalation,Education,Japan,2020-09-08,Low,1516548,789
8355,Privilege Escalation,Government,Russia,2023-07-31,Low,3827012,730
8356,Man-in-the-Middle,Healthcare,India,2017-02-28,Critical,2636698,463
8357,Brute Force Attack,Energy,South Korea,2015-12-17,Medium,3190290,826
8358,Privilege Escalation,Telecommunications,South Korea,2015-04-08,Critical,4830399,608
8359,Privilege Escalation,Telecommunications,Russia,2022-02-10,Critical,409288,413
8360,Ransomware,Healthcare,China,2019-03-26,Medium,4872149,666
8361,Ransomware,Healthcare,South Korea,2021-01-20,High,545086,136
8362,Cross-site Scripting (XSS),Education,South Korea,2020-03-21,Medium,1163414,378
8363,Privilege Escalation,Finance,China,2016-02-19,Critical,226266,884
8364,Brute Force Attack,Technology,USA,2017-02-12,Medium,559503,139
8365,Privilege Escalation,Government,Germany,2017-09-20,Low,4853739,162
8366,Man-in-the-Middle,Defense,France,2015-09-25,Medium,3394340,406
8367,Man-in-the-Middle,Healthcare,Japan,2023-03-01,Low,841358,468
8368,Privilege Escalation,Government,Russia,2018-02-28,High,69445,174
8369,Man-in-the-Middle,Finance,USA,2021-08-10,Low,2359625,362
8370,Phishing,Healthcare,USA,2017-10-07,Critical,3911316,7
8371,Ransomware,Education,South Korea,2024-12-05,High,4417981,820
8372,Brute Force Attack,Finance,Brazil,2024-06-25,Critical,1401577,730
8373,SQL Injection,Defense,Japan,2019-01-25,Medium,4350211,741
8374,Zero-day Exploit,E-commerce,China,2019-02-25,Low,3388529,35
8375,Man-in-the-Middle,Government,Japan,2023-07-19,Low,3011692,946
8376,Brute Force Attack,Energy,Brazil,2023-03-08,Low,4209026,227
8377,Ransomware,Retail,South Korea,2017-08-05,Critical,3720256,904
8378,Phishing,E-commerce,Japan,2018-06-15,Low,232479,346
8379,Brute Force Attack,Finance,Russia,2018-02-12,Critical,991022,715
8380,Privilege Escalation,Education,Germany,2022-05-07,High,1021138,63
8381,Cross-site Scripting (XSS),Energy,Germany,2021-02-06,Low,10747,994
8382,Brute Force Attack,Education,China,2024-03-23,Critical,2648287,37
8383,Cross-site Scripting (XSS),Defense,India,2021-08-16,Critical,3696747,778
8384,Ransomware,Technology,Japan,2019-06-06,Critical,4813086,261
8385,Zero-day Exploit,E-commerce,USA,2019-05-01,Low,4241940,559
8386,Cross-site Scripting (XSS),Energy,UK,2015-05-25,Critical,4666301,4
8387,Brute Force Attack,Energy,South Korea,2015-05-26,Medium,4723493,660
8388,Phishing,Defense,South Korea,2024-08-21,High,1042131,94
8389,Phishing,Healthcare,South Korea,2015-11-01,Low,1967032,675
8390,SQL Injection,Government,USA,2018-08-29,Critical,2484497,143
8391,DDoS,Healthcare,Germany,2020-12-28,Critical,4792500,256
8392,Ransomware,Technology,South Korea,2022-02-02,High,896157,173
8393,Brute Force Attack,Defense,Germany,2021-01-20,High,1506979,356
8394,Phishing,Retail,UK,2018-01-17,Medium,2552290,416
8395,DDoS,Defense,Brazil,2019-01-10,Medium,1247650,374
8396,Ransomware,Telecommunications,Japan,2022-01-26,Low,915942,512
8397,Cross-site Scripting (XSS),Technology,Brazil,2023-03-05,Low,3640515,144
8398,Phishing,E-commerce,Japan,2018-11-06,Low,93317,560
8399,DDoS,Telecommunications,India,2024-11-15,Critical,4455308,587
8400,Phishing,Healthcare,USA,2023-08-07,Low,3908309,691
8401,DDoS,Energy,Japan,2015-08-06,Low,374435,571
8402,Privilege Escalation,Technology,Brazil,2021-03-16,Low,2898801,873
8403,Brute Force Attack,Retail,Japan,2019-10-20,High,3181734,425
8404,Phishing,E-commerce,Japan,2016-12-23,Low,3617896,650
8405,Phishing,Healthcare,Brazil,2019-03-03,Low,462035,986
8406,Man-in-the-Middle,Defense,USA,2021-12-21,Low,1740875,270
8407,Ransomware,Healthcare,India,2022-01-09,Critical,470170,371
8408,Ransomware,Telecommunications,USA,2023-09-23,Critical,3299244,948
8409,Phishing,Government,India,2023-08-30,Low,1092474,478
8410,DDoS,Healthcare,UK,2024-09-17,High,3550126,622
8411,SQL Injection,E-commerce,Japan,2018-10-06,Medium,1147567,864
8412,Zero-day Exploit,Finance,France,2016-05-18,High,4539144,971
8413,Cross-site Scripting (XSS),Education,USA,2024-03-30,Critical,3142858,734
8414,Ransomware,Retail,France,2021-01-04,Medium,1643773,596
8415,Man-in-the-Middle,Finance,UK,2022-03-10,Low,495587,295
8416,Cross-site Scripting (XSS),Technology,Germany,2023-10-18,Low,63441,577
8417,Cross-site Scripting (XSS),Retail,Brazil,2023-02-26,Low,674616,580
8418,Privilege Escalation,Retail,UK,2018-11-20,High,2314815,304
8419,Zero-day Exploit,E-commerce,Germany,2019-05-18,Critical,1789223,950
8420,Privilege Escalation,Finance,Brazil,2020-01-17,High,2345092,700
8421,DDoS,Government,USA,2015-10-11,High,4840126,821
8422,Privilege Escalation,E-commerce,Germany,2024-05-22,Medium,3416850,412
8423,Phishing,E-commerce,Japan,2021-06-21,High,318172,925
8424,Man-in-the-Middle,Defense,Japan,2022-12-24,Low,4886292,994
8425,Privilege Escalation,Retail,Brazil,2022-10-20,Critical,3806984,973
8426,DDoS,E-commerce,UK,2023-06-11,Critical,1843900,743
8427,Brute Force Attack,E-commerce,France,2019-08-21,Medium,1436239,284
8428,SQL Injection,E-commerce,Japan,2020-06-27,Medium,4535640,358
8429,SQL Injection,Defense,South Korea,2018-01-15,Critical,2556484,534
8430,Privilege Escalation,Retail,Brazil,2022-11-01,Critical,4707653,223
8431,Zero-day Exploit,E-commerce,Germany,2023-04-08,Low,577505,840
8432,Cross-site Scripting (XSS),E-commerce,USA,2024-03-30,High,2666297,256
8433,Zero-day Exploit,Energy,South Korea,2016-11-09,Medium,1797038,804
8434,Malware,Education,China,2018-09-18,Medium,367513,923
8435,DDoS,E-commerce,Brazil,2019-07-16,Medium,1753338,800
8436,Man-in-the-Middle,Defense,USA,2022-06-18,High,4665797,201
8437,Zero-day Exploit,Defense,Brazil,2023-02-04,Medium,2700424,755
8438,Brute Force Attack,Education,UK,2015-05-10,Medium,4996699,337
8439,Phishing,Telecommunications,France,2023-07-07,High,3760821,689
8440,Phishing,Finance,France,2023-03-30,Medium,4383891,755
8441,Privilege Escalation,Energy,Japan,2023-08-07,High,1377175,842
8442,Man-in-the-Middle,Education,South Korea,2018-05-28,Critical,1476440,923
8443,Ransomware,Government,USA,2016-08-05,High,2417418,744
8444,DDoS,Finance,Germany,2018-04-30,High,249319,895
8445,Man-in-the-Middle,Healthcare,France,2020-01-20,High,3385217,291
8446,Man-in-the-Middle,Energy,Russia,2024-12-22,High,2646314,193
8447,Phishing,Defense,USA,2016-10-26,Medium,297822,521
8448,Zero-day Exploit,Energy,South Korea,2023-09-01,Medium,3576895,940
8449,Man-in-the-Middle,Healthcare,China,2020-10-16,Critical,1775034,662
8450,Phishing,Telecommunications,Russia,2024-08-24,Low,1857184,352
8451,Man-in-the-Middle,Energy,USA,2022-01-01,Medium,1029670,79
8452,Man-in-the-Middle,E-commerce,China,2016-09-01,Low,2946663,260
8453,Zero-day Exploit,Healthcare,China,2017-11-15,Low,3273524,114
8454,DDoS,Defense,UK,2020-03-24,Medium,4266103,800
8455,Malware,Defense,India,2023-10-05,High,2539997,41
8456,Malware,Telecommunications,China,2017-06-01,Medium,4500655,514
8457,Ransomware,Education,India,2020-09-09,Medium,1511576,219
8458,Privilege Escalation,Energy,Germany,2021-05-27,Low,3839064,581
8459,Malware,Government,India,2019-12-09,Medium,3578077,426
8460,Ransomware,Government,France,2023-10-10,High,2303590,329
8461,Malware,E-commerce,Japan,2024-04-26,High,3631725,134
8462,Phishing,Technology,Russia,2022-09-01,High,598180,2
8463,Brute Force Attack,Technology,South Korea,2016-11-21,Medium,2764293,760
8464,Zero-day Exploit,Finance,Russia,2021-04-16,High,4719912,885
8465,Ransomware,Government,Japan,2023-06-11,Medium,3522270,980
8466,Phishing,Defense,Brazil,2020-08-09,Low,1982959,292
8467,Cross-site Scripting (XSS),Energy,India,2023-12-19,High,2973579,505
8468,Ransomware,Defense,Brazil,2015-06-11,Critical,1169145,708
8469,SQL Injection,Technology,UK,2023-07-31,Critical,4430999,561
8470,Phishing,Retail,Japan,2021-04-11,High,805328,191
8471,DDoS,Healthcare,Germany,2020-01-14,Medium,2180517,344
8472,SQL Injection,Government,Brazil,2017-04-02,Critical,988877,454
8473,Phishing,Education,Japan,2015-05-09,Critical,1014161,198
8474,Zero-day Exploit,Energy,China,2015-06-20,Medium,599405,363
8475,DDoS,Retail,Germany,2015-02-05,Low,1073733,21
8476,Phishing,E-commerce,Germany,2018-08-10,Low,2728822,128
8477,SQL Injection,E-commerce,South Korea,2024-12-19,Medium,4537106,85
8478,SQL Injection,Telecommunications,China,2016-10-07,High,3823663,62
8479,Malware,Telecommunications,Japan,2020-08-24,Low,3310804,418
8480,SQL Injection,E-commerce,South Korea,2018-07-11,Low,579432,192
8481,Zero-day Exploit,E-commerce,China,2020-05-30,High,1470127,402
8482,Cross-site Scripting (XSS),Defense,Germany,2023-03-11,Low,1505568,465
8483,Privilege Escalation,Energy,Brazil,2022-07-01,Critical,1847383,505
8484,DDoS,Healthcare,China,2023-04-18,Medium,2539298,925
8485,Man-in-the-Middle,Technology,India,2015-07-26,Critical,2116672,780
8486,Privilege Escalation,Healthcare,Germany,2022-12-16,High,4015657,868
8487,Malware,Telecommunications,Russia,2023-11-13,High,4763816,635
8488,Phishing,Defense,China,2023-09-30,Critical,2634896,655
8489,Privilege Escalation,Energy,Brazil,2020-09-06,Medium,2911166,582
8490,SQL Injection,Finance,USA,2024-07-14,Low,3282279,671
8491,Cross-site Scripting (XSS),Healthcare,Brazil,2016-07-07,High,918152,547
8492,SQL Injection,Technology,Japan,2021-08-29,Critical,1035339,298
8493,Zero-day Exploit,E-commerce,UK,2024-07-29,Medium,547438,29
8494,SQL Injection,Retail,USA,2019-12-26,High,1294499,994
8495,Privilege Escalation,Energy,Germany,2023-07-22,Critical,4301896,8
8496,Brute Force Attack,Technology,Germany,2017-04-12,Medium,294789,320
8497,SQL Injection,Technology,Brazil,2020-06-09,High,3592237,740
8498,Phishing,Energy,China,2016-04-03,Low,4233582,765
8499,DDoS,Technology,India,2020-03-20,Low,2377404,509
8500,DDoS,Education,Brazil,2023-09-04,High,2932869,167
8501,Malware,E-commerce,China,2021-07-30,Critical,1635097,347
8502,Cross-site Scripting (XSS),Healthcare,Germany,2019-06-23,Critical,465104,902
8503,SQL Injection,Education,Germany,2022-02-05,Critical,78597,105
8504,SQL Injection,Education,China,2022-09-05,Medium,1225884,523
8505,DDoS,Healthcare,Japan,2020-08-05,Critical,3582266,33
8506,Ransomware,Telecommunications,Russia,2022-10-24,Critical,3713992,981
8507,Cross-site Scripting (XSS),Telecommunications,Japan,2021-09-08,Low,4842054,888
8508,DDoS,Technology,South Korea,2016-12-14,High,4401757,648
8509,Privilege Escalation,Healthcare,USA,2022-12-27,Low,4647281,893
8510,Cross-site Scripting (XSS),E-commerce,USA,2023-01-01,Medium,2903611,346
8511,Privilege Escalation,Telecommunications,USA,2015-08-31,Critical,1618872,741
8512,Cross-site Scripting (XSS),Defense,China,2021-11-03,Low,1816006,871
8513,Privilege Escalation,Retail,China,2023-02-28,High,4965406,749
8514,SQL Injection,Energy,UK,2016-10-11,High,2737843,243
8515,Zero-day Exploit,E-commerce,Germany,2022-02-05,Critical,1119018,171
8516,Zero-day Exploit,Finance,Germany,2020-04-27,Medium,985312,652
8517,Zero-day Exploit,Retail,France,2019-12-30,Low,3551207,317
8518,Cross-site Scripting (XSS),Defense,USA,2021-12-28,Medium,2480095,24
8519,Privilege Escalation,E-commerce,India,2020-06-07,Critical,3207432,931
8520,Phishing,Energy,India,2022-07-07,Critical,1136067,320
8521,Phishing,Defense,UK,2020-12-23,Critical,535451,213
8522,SQL Injection,Telecommunications,UK,2021-01-16,Low,2190022,94
8523,Malware,Telecommunications,China,2022-12-02,Low,3591449,504
8524,Zero-day Exploit,Government,Russia,2023-11-28,Low,3287560,400
8525,Cross-site Scripting (XSS),Finance,USA,2015-08-10,Low,4622101,927
8526,Ransomware,Technology,USA,2022-09-09,Critical,4555254,417
8527,Phishing,Healthcare,France,2024-04-05,Critical,1113307,912
8528,SQL Injection,Retail,Germany,2020-09-16,High,3192478,613
8529,Man-in-the-Middle,Retail,UK,2017-05-01,Low,46307,357
8530,SQL Injection,Education,South Korea,2015-12-22,Low,1335501,456
8531,Phishing,Telecommunications,Germany,2015-10-06,High,979532,350
8532,Privilege Escalation,Defense,USA,2018-01-30,High,582439,725
8533,Privilege Escalation,E-commerce,Japan,2022-03-30,Low,2952837,772
8534,Cross-site Scripting (XSS),E-commerce,Russia,2023-09-10,High,10684,635
8535,Zero-day Exploit,Defense,Germany,2018-03-13,Critical,3358991,124
8536,Man-in-the-Middle,Defense,India,2015-09-24,Critical,3538203,93
8537,Cross-site Scripting (XSS),Government,USA,2022-11-08,Medium,3083153,472
8538,Malware,Energy,USA,2017-12-30,Critical,4793466,456
8539,Brute Force Attack,Energy,China,2022-12-16,Low,419266,576
8540,Cross-site Scripting (XSS),Energy,South Korea,2020-04-06,Medium,2929816,715
8541,Phishing,Technology,France,2023-03-27,Medium,3030427,217
8542,SQL Injection,E-commerce,Japan,2021-11-11,Medium,3100111,64
8543,Man-in-the-Middle,Education,India,2018-09-11,Critical,4641393,575
8544,Zero-day Exploit,Defense,Japan,2023-10-06,Medium,119372,652
8545,DDoS,Retail,Japan,2024-11-25,Low,91827,888
8546,Cross-site Scripting (XSS),Education,China,2015-07-24,High,4139013,790
8547,SQL Injection,Technology,Russia,2022-05-16,Low,1145430,937
8548,SQL Injection,Government,Brazil,2019-11-11,Critical,4387367,198
8549,Phishing,Education,India,2015-09-22,Critical,318079,649
8550,Brute Force Attack,Government,UK,2021-08-25,Medium,2513616,180
8551,SQL Injection,Energy,China,2015-02-25,Medium,837841,722
8552,Ransomware,Healthcare,Japan,2022-11-09,Critical,195641,929
8553,SQL Injection,Finance,USA,2017-06-15,Medium,1188172,985
8554,Cross-site Scripting (XSS),Technology,South Korea,2019-09-08,Low,2893189,853
8555,SQL Injection,E-commerce,India,2020-09-20,Medium,635823,290
8556,Man-in-the-Middle,Energy,France,2017-04-14,Critical,3705733,477
8557,Cross-site Scripting (XSS),E-commerce,South Korea,2021-08-08,High,2760720,239
8558,Phishing,Education,South Korea,2020-07-01,High,1743249,488
8559,Zero-day Exploit,Finance,India,2016-03-20,Medium,4397787,303
8560,Ransomware,Technology,UK,2022-11-09,Critical,455179,381
8561,Cross-site Scripting (XSS),Retail,USA,2016-07-07,Critical,826310,304
8562,Cross-site Scripting (XSS),Finance,Japan,2018-03-22,High,733629,77
8563,DDoS,Defense,China,2019-12-08,Medium,4827084,300
8564,Man-in-the-Middle,Telecommunications,China,2018-07-18,Critical,3765688,534
8565,Malware,Education,Japan,2017-09-28,Critical,364943,228
8566,Cross-site Scripting (XSS),Healthcare,Brazil,2018-11-08,Medium,4370989,96
8567,SQL Injection,Retail,USA,2021-10-27,Medium,4396677,498
8568,Brute Force Attack,Healthcare,South Korea,2024-02-05,Low,4547708,762
8569,Cross-site Scripting (XSS),Government,USA,2015-06-05,High,3141056,325
8570,Man-in-the-Middle,Healthcare,India,2015-09-18,Critical,2236450,21
8571,Zero-day Exploit,Defense,USA,2022-12-31,Low,2143956,49
8572,SQL Injection,Defense,India,2023-05-17,High,2314585,197
8573,Ransomware,Energy,USA,2024-12-22,Medium,1446455,625
8574,Privilege Escalation,Healthcare,UK,2024-02-09,Medium,2938268,629
8575,Privilege Escalation,Defense,India,2020-03-24,Medium,3208489,918
8576,Privilege Escalation,Technology,UK,2018-06-01,Medium,3841520,196
8577,Man-in-the-Middle,Healthcare,USA,2024-12-06,High,2406697,865
8578,Man-in-the-Middle,Defense,South Korea,2023-03-12,High,2117538,965
8579,Zero-day Exploit,Technology,China,2021-12-16,Critical,4514775,244
8580,Ransomware,E-commerce,India,2015-04-20,Medium,3372667,188
8581,Phishing,Finance,India,2019-11-16,Critical,2147454,649
8582,DDoS,Energy,Japan,2020-07-15,Medium,1267188,710
8583,Man-in-the-Middle,Defense,Germany,2023-12-13,Low,4297891,855
8584,Malware,Healthcare,Brazil,2020-04-15,High,3775358,677
8585,Zero-day Exploit,Retail,Japan,2016-08-27,Low,4194959,240
8586,Phishing,Technology,France,2020-10-18,Critical,3114084,820
8587,Cross-site Scripting (XSS),E-commerce,Brazil,2017-04-30,Medium,401891,50
8588,DDoS,Technology,Brazil,2018-02-22,Critical,4336267,759
8589,Privilege Escalation,Technology,USA,2018-07-10,Medium,545456,992
8590,Phishing,E-commerce,Japan,2015-08-19,High,4552993,20
8591,Malware,Energy,China,2024-05-30,Medium,2459608,543
8592,Privilege Escalation,Government,Japan,2016-11-14,Medium,1739394,121
8593,Malware,Healthcare,South Korea,2024-06-03,Critical,3553797,7
